time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492448014.6318467,-0.97592,0.39541616719709616,-734.3513643374499,0.21814,-1.6153614453368816,-62.11167830972279,0.785,0.48270686335384294,0.5679079210454383
1492448014.6932535,-0.96858,0.3549742495190079,-743.2266505346793,0.24869,-1.6070452677544165,-34.89312558622967,0.79,0.518359960438799,0.5862164856013247
1492448014.7540889,-0.96029,0.3225198043114691,-732.009934033986,0.27899,-1.59927088782947,-12.20884971083968,0.795,0.5424135867570983,0.5729544694570075
1492448014.8203547,-0.95106,0.30424475443015403,-688.339599948332,0.30902,-1.5937280353980965,2.4547187894576243,0.8,0.5527167783080102,0.5266778254580603
1492448014.8804188,-0.94088,0.2690575074555288,-690.175179542082,0.33874,-1.5828633740794795,28.053192574477563,0.805,0.5884144043099138,0.5502991541678072
1492448014.945547,-0.92978,0.2387462115346167,-680.172443141014,0.36812,-1.572444365766792,49.5395423001206,0.81,0.6134565993906,0.5440612650625907
1492448015.0111005,-0.91775,0.19941579264702564,-692.8545154220634,0.39715,-1.5587454460776933,76.28191786694839,0.815,0.6504221221520612,0.5686884327190695
1492448015.0720198,-0.90483,0.13521986422017868,-763.2810783281191,0.42578,-1.5365180940009622,120.1615054707081,0.82,0.7150457537494765,0.6599807694827533
1492448015.1386871,-0.89101,0.09505899494982831,-768.0395758681144,0.45399,-1.5211780570356872,142.39997467406073,0.825,0.7417991213648105,0.6442251923932223
1492448015.2038198,-0.87631,0.06452498176694414,-749.2898727829097,0.48175,-1.5073399418903968,158.40953727823089,0.83,0.7654654525476294,0.6226694169201323
1492448015.2706985,-0.86074,0.027278427542113796,-748.7705137120581,0.50904,-1.488692529164439,183.97229039428953,0.835,0.8031754372418902,0.6392595916602061
1492448015.3340933,-0.84433,-0.0017554285274151767,-728.7418217182988,0.53583,-1.4724347081905635,200.7946853543901,0.84,0.8286837739559663,0.6229768534874868
1492448015.398213,-0.82708,-0.027787264801086002,-703.9456484871168,0.56208,-1.4570890217109052,213.43899946083428,0.845,0.8532921323319269,0.6064775683192224
1492448015.464183,-0.80902,-0.06216612902856507,-701.9953224497931,0.58779,-1.4354240662659596,239.63580798991512,0.85,0.8919762932460191,0.6275675486219624
1492448015.527752,-0.79016,-0.09905781728908197,-706.2655505752041,0.61291,-1.410495927693927,270.48751684183765,0.855,0.9321033946880029,0.6496374268952063
1492448015.5932858,-0.77051,-0.12684907767223383,-688.3402576769518,0.63742,-1.3901200506282874,286.81494123444674,0.86,0.9584667910894726,0.6342027192683228
1492448015.6643684,-0.75011,-0.14169899362215033,-641.7110175516499,0.66131,-1.3776122613191577,282.44692346084616,0.865,0.9700116116159192,0.5833328945394006
1492448015.7290022,-0.72897,-0.17905016418138217,-654.2592174902094,0.68455,-1.3469990827590652,321.74529183088407,0.87,1.022894752187554,0.643161067848828
1492448015.795163,-0.70711,-0.21546970346547484,-663.0921545011136,0.70711,-1.3165391752081805,355.99592298221023,0.875,1.0650097981946418,0.6682789724369035
1492448015.8593957,-0.68455,-0.25034766948058407,-667.1989920049175,0.72897,-1.2849825908915768,388.77894547046594,0.88,1.106288875370625,0.6881198577565508
