time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492453313.702496,-0.11914,1.5163008846982877,79.03974673521127,-0.27533,-0.07926708215821635,-299.2282482319536,0.565,-0.133051196352993,0.4585532992519492
1492453313.761746,-0.12773,1.510033539287442,54.686633842814096,-0.27145,-0.09756804381261407,-307.18653882961297,0.57,-0.08024539035347145,0.5339250831709792
1492453313.8212168,-0.1362,1.5055413005689393,37.46540332006029,-0.2673,-0.10801047461718219,-295.4693622135107,0.575,-0.05059552454693694,0.5413759810912205
1492453313.8805592,-0.14453,1.4970362459810183,12.73340558513307,-0.26289,-0.12442470821432802,-299.379377486408,0.58,0.000692251776011954,0.6024717339748065
1492453313.937671,-0.15271,1.490253176905257,-4.948154904933087,-0.25822,-0.13869057381629396,-297.7038519125223,0.585,0.026722827164397334,0.5921465412634869
1492453313.9983172,-0.16075,1.486170781274088,-14.087097263837311,-0.2533,-0.14622983006754528,-280.1981671957953,0.59,0.03571702845607749,0.5401470524189562
1492453314.0576117,-0.16863,1.4816655502659657,-23.144749865392278,-0.24812,-0.15736079039797138,-273.33750925441853,0.595,0.04812922419537413,0.5033287306435593
1492453314.1179793,-0.17634,1.4772505374701212,-30.908169619020565,-0.24271,-0.17396412864807193,-280.3352273571125,0.6,0.08281313836830151,0.5273378973218421
1492453314.1766849,-0.18387,1.4731794182785942,-36.927047718728296,-0.23705,-0.18859950271601209,-281.80940823505273,0.605,0.12393887850511609,0.5645691459214306
1492453314.2341068,-0.19123,1.46772536542413,-45.52435431025658,-0.23115,-0.20669152731910276,-291.3452853195448,0.61,0.17458053243426486,0.6211095649346259
1492453314.2938385,-0.19839,1.4637209787840286,-49.64265576467338,-0.22503,-0.21703518895643337,-281.28025718430297,0.615,0.18866266919769004,0.5782919403346668
1492453314.352318,-0.20536,1.4577524039014487,-57.950998394607296,-0.21869,-0.22912205586818593,-276.56863269252005,0.62,0.21350503431688628,0.568019166594492
1492453314.4117906,-0.21213,1.4490043405836466,-71.89302541149786,-0.21213,-0.2425427094436706,-275.5968799025312,0.625,0.2598029028669204,0.6131666223306579
1492453314.4708037,-0.21869,1.4405209557390806,-83.54308941945796,-0.20536,-0.2561148420254231,-275.1018946012529,0.63,0.2854710555682134,0.6005782002877316
1492453314.529035,-0.22503,1.4279134261654238,-103.63303870200767,-0.19839,-0.27634815240071064,-290.5397632807326,0.635,0.32629754375769604,0.6278165993586915
1492453314.5909462,-0.23115,1.4216153557159217,-106.29351241275525,-0.19123,-0.2878155954131843,-283.24873456921017,0.64,0.34572281175819164,0.5976317980363797
